BioProject,Run,Assay.Type,AvgSpotLen,Bases,BioSample,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,Instrument,Library.Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA.Study,BioSampleModel,Tissue,Isolate,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolation_source,sex,Age,Biomaterial_provider,Strain,breeding_system,MiSeq_run_library,dev_stage,PHENOTYPE,collected_by,Breed,Host,Specimen_voucher,accession..run.,object_status..run.,study..run.,OLD_geo_loc_name,Cultivar,Ecotype,Investigation_type,BIOME,Depth,elev,env_package,feature,Label,lat_lon,material,project_name,lat,lon,counts
PRJNA247438,SRR1369981,WGS,302,103287020,SAMN02839673,53628552,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX584883,Illumina MiSeq,Run20130827_G3-SF-r3_EL2108s_S5,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,STL_5_EL2108s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Saint Louis\, MO",STL,parthenogenetic female,Run20130523_G3-SF-r1_EL2108s_S5;Run20130524_G3-SF-r2_EL2108s_S5;Run20130827_G3-SF-r3_EL2108s_S5;Run20130903_G3-SF-r4_EL2108s_S5;Run20130905_G3-SF-r5_EL2108s_S5,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369982,WGS,302,98896846,SAMN02839645,52803862,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX584884,Illumina MiSeq,Run20130827_G3-SF-r3_EL2109s_S6,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_1_EL2109s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130523_G3-SF-r1_EL2109s_S6;Run20130524_G3-SF-r2_EL2109s_S6;Run20130827_G3-SF-r3_EL2109s_S6;Run20130903_G3-SF-r4_EL2109s_S6;Run20130905_G3-SF-r5_EL2109s_S6,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369983,WGS,302,117988682,SAMN02839647,64901304,ERDC-USACE,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX584885,Illumina MiSeq,Run20130827_G3-SF-r3_EL2110s_S7,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_2_EL2110s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130523_G3-SF-r1_EL2110s_S7;Run20130524_G3-SF-r2_EL2110s_S7;Run20130827_G3-SF-r3_EL2110s_S7;Run20130903_G3-SF-r4_EL2110s_S7;Run20130905_G3-SF-r5_EL2110s_S7,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369984,WGS,302,103577846,SAMN02839649,55317723,ERDC-USACE,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX584886,Illumina MiSeq,Run20130827_G3-SF-r3_EL2111s_S8,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_3_EL2111s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130523_G3-SF-r1_EL2111s_S8;Run20130524_G3-SF-r2_EL2111s_S8;Run20130827_G3-SF-r3_EL2111s_S8;Run20130903_G3-SF-r4_EL2111s_S8;Run20130905_G3-SF-r5_EL2111s_S8,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369985,WGS,302,138564244,SAMN02839651,74386409,ERDC-USACE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX584887,Illumina MiSeq,Run20130827_G3-SF-r3_EL2112s_S9,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_4_EL2112s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130523_G3-SF-r1_EL2112s_S9;Run20130524_G3-SF-r2_EL2112s_S9;Run20130827_G3-SF-r3_EL2112s_S9;Run20130903_G3-SF-r4_EL2112s_S9;Run20130905_G3-SF-r5_EL2112s_S9,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369986,WGS,302,114826742,SAMN02839653,59729840,ERDC-USACE,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX584888,Illumina MiSeq,Run20130827_G3-SF-r3_EL2113s_S10,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ECT_5_EL2113s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Mr. Steve Poirier\, Environmental Consulting & Testing\, Inc.\, Superior\, WI",ECT,parthenogenetic female,Run20130523_G3-SF-r1_EL2113s_S10;Run20130524_G3-SF-r2_EL2113s_S10;Run20130827_G3-SF-r3_EL2113s_S10;Run20130903_G3-SF-r4_EL2113s_S10;Run20130905_G3-SF-r5_EL2113s_S10,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369987,WGS,302,134712234,SAMN02839675,72073645,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX584889,Illumina MiSeq,Run20130827_G3-SF-r3_EL2114s_S11,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_1_EL2114s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130523_G3-SF-r1_EL2114s_S11;Run20130524_G3-SF-r2_EL2114s_S11;Run20130827_G3-SF-r3_EL2114s_S11;Run20130903_G3-SF-r4_EL2114s_S11;Run20130905_G3-SF-r5_EL2114s_S11,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369988,WGS,302,115565434,SAMN02839677,61089643,ERDC-USACE,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX584890,Illumina MiSeq,Run20130827_G3-SF-r3_EL2115s_S12,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_2_EL2115s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130523_G3-SF-r1_EL2115s_S12;Run20130524_G3-SF-r2_EL2115s_S12;Run20130827_G3-SF-r3_EL2115s_S12;Run20130903_G3-SF-r4_EL2115s_S12;Run20130905_G3-SF-r5_EL2115s_S12,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369989,WGS,302,141147250,SAMN02839679,73810303,ERDC-USACE,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584891,Illumina MiSeq,Run20130827_G3-SF-r3_EL2116s_S13,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_3_EL2116s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130523_G3-SF-r1_EL2116s_S13;Run20130524_G3-SF-r2_EL2116s_S13;Run20130827_G3-SF-r3_EL2116s_S13;Run20130903_G3-SF-r4_EL2116s_S13;Run20130905_G3-SF-r5_EL2116s_S13,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369990,WGS,302,153940574,SAMN02839681,82892666,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX584892,Illumina MiSeq,Run20130827_G3-SF-r3_EL2117s_S14,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_4_EL2117s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130523_G3-SF-r1_EL2117s_S14;Run20130524_G3-SF-r2_EL2117s_S14;Run20130827_G3-SF-r3_EL2117s_S14;Run20130903_G3-SF-r4_EL2117s_S14;Run20130905_G3-SF-r5_EL2117s_S14,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369991,WGS,302,176791102,SAMN02839683,95885049,ERDC-USACE,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584893,Illumina MiSeq,Run20130827_G3-SF-r3_EL2118s_S15,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,TCO_5_EL2118s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Norman Yan\, York University\, Toronto\, ON",TCO,parthenogenetic female,Run20130523_G3-SF-r1_EL2118s_S15;Run20130524_G3-SF-r2_EL2118s_S15;Run20130827_G3-SF-r3_EL2118s_S15;Run20130903_G3-SF-r4_EL2118s_S15;Run20130905_G3-SF-r5_EL2118s_S15,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369992,WGS,302,147596762,SAMN02839655,80911550,ERDC-USACE,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584894,Illumina MiSeq,Run20130827_G3-SF-r3_EL2119s_S16,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_1_EL2119s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130523_G3-SF-r1_EL2119s_S16;Run20130524_G3-SF-r2_EL2119s_S16;Run20130827_G3-SF-r3_EL2119s_S16;Run20130903_G3-SF-r4_EL2119s_S16;Run20130905_G3-SF-r5_EL2119s_S16,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369993,WGS,302,137254772,SAMN02839657,75324432,ERDC-USACE,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX584895,Illumina MiSeq,Run20130827_G3-SF-r3_EL2120s_S17,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_2_EL2120s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130523_G3-SF-r1_EL2120s_S17;Run20130524_G3-SF-r2_EL2120s_S17;Run20130827_G3-SF-r3_EL2120s_S17;Run20130903_G3-SF-r4_EL2120s_S17;Run20130905_G3-SF-r5_EL2120s_S17,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369994,WGS,302,145028252,SAMN02839659,79834375,ERDC-USACE,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX584896,Illumina MiSeq,Run20130827_G3-SF-r3_EL2121s_S18,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_3_EL2121s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130523_G3-SF-r1_EL2121s_S18;Run20130524_G3-SF-r2_EL2121s_S18;Run20130827_G3-SF-r3_EL2121s_S18;Run20130903_G3-SF-r4_EL2121s_S18;Run20130905_G3-SF-r5_EL2121s_S18,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369995,WGS,302,137488218,SAMN02839661,74049067,ERDC-USACE,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX584897,Illumina MiSeq,Run20130827_G3-SF-r3_EL2122s_S19,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_4_EL2122s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130523_G3-SF-r1_EL2122s_S19;Run20130524_G3-SF-r2_EL2122s_S19;Run20130827_G3-SF-r3_EL2122s_S19;Run20130903_G3-SF-r4_EL2122s_S19;Run20130905_G3-SF-r5_EL2122s_S19,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369996,WGS,302,130170758,SAMN02839663,71150027,ERDC-USACE,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX584898,Illumina MiSeq,Run20130827_G3-SF-r3_EL2123s_S20,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,HSL_5_EL2123s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Howard Webb\, Horseshoe Lake\, MO",HSL,parthenogenetic female,Run20130523_G3-SF-r1_EL2123s_S20;Run20130524_G3-SF-r2_EL2123s_S20;Run20130827_G3-SF-r3_EL2123s_S20;Run20130903_G3-SF-r4_EL2123s_S20;Run20130905_G3-SF-r5_EL2123s_S20,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369997,WGS,302,153656996,SAMN02839685,87373773,ERDC-USACE,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX584899,Illumina MiSeq,Run20130827_G3-SF-r3_EL2124s_S21,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_1_EL2124s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130523_G3-SF-r1_EL2124s_S21;Run20130524_G3-SF-r2_EL2124s_S21;Run20130827_G3-SF-r3_EL2124s_S21;Run20130903_G3-SF-r4_EL2124s_S21;Run20130905_G3-SF-r5_EL2124s_S21,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369998,WGS,302,145463736,SAMN02839687,75552167,ERDC-USACE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX584900,Illumina MiSeq,Run20130827_G3-SF-r3_EL2125s_S22,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_2_EL2125s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130523_G3-SF-r1_EL2125s_S22;Run20130524_G3-SF-r2_EL2125s_S22;Run20130827_G3-SF-r3_EL2125s_S22;Run20130903_G3-SF-r4_EL2125s_S22;Run20130905_G3-SF-r5_EL2125s_S22,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1369999,WGS,302,145759394,SAMN02839689,75966115,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX584901,Illumina MiSeq,Run20130827_G3-SF-r3_EL2126s_S23,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_3_EL2126s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130523_G3-SF-r1_EL2126s_S23;Run20130524_G3-SF-r2_EL2126s_S23;Run20130827_G3-SF-r3_EL2126s_S23;Run20130903_G3-SF-r4_EL2126s_S23;Run20130905_G3-SF-r5_EL2126s_S23,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370000,WGS,302,125442948,SAMN02839691,65369985,ERDC-USACE,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX584902,Illumina MiSeq,Run20130827_G3-SF-r3_EL2127s_S24,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_4_EL2127s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130523_G3-SF-r1_EL2127s_S24;Run20130524_G3-SF-r2_EL2127s_S24;Run20130827_G3-SF-r3_EL2127s_S24;Run20130903_G3-SF-r4_EL2127s_S24;Run20130905_G3-SF-r5_EL2127s_S24,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370001,WGS,302,138226306,SAMN02839693,72449788,ERDC-USACE,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX584903,Illumina MiSeq,Run20130827_G3-SF-r3_EL2128s_S25,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,W3A_5_EL2128s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",W3A,parthenogenetic female,Run20130523_G3-SF-r1_EL2128s_S25;Run20130524_G3-SF-r2_EL2128s_S25;Run20130827_G3-SF-r3_EL2128s_S25;Run20130903_G3-SF-r4_EL2128s_S25;Run20130905_G3-SF-r5_EL2128s_S25,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370002,WGS,302,151362400,SAMN02839635,77360982,ERDC-USACE,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX584904,Illumina MiSeq,Run20130827_G3-SF-r3_EL2129s_S26,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_1_EL2129s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130523_G3-SF-r1_EL2129s_S26;Run20130524_G3-SF-r2_EL2129s_S26;Run20130827_G3-SF-r3_EL2129s_S26;Run20130903_G3-SF-r4_EL2129s_S26;Run20130905_G3-SF-r5_EL2129s_S26,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370003,WGS,302,134094040,SAMN02839637,69257088,ERDC-USACE,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX584905,Illumina MiSeq,Run20130827_G3-SF-r3_EL2130s_S27,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_2_EL2130s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130523_G3-SF-r1_EL2130s_S27;Run20130524_G3-SF-r2_EL2130s_S27;Run20130827_G3-SF-r3_EL2130s_S27;Run20130903_G3-SF-r4_EL2130s_S27;Run20130905_G3-SF-r5_EL2130s_S27,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370004,WGS,302,152273836,SAMN02839639,79742874,ERDC-USACE,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX584906,Illumina MiSeq,Run20130827_G3-SF-r3_EL2131s_S28,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_3_EL2131s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130523_G3-SF-r1_EL2131s_S28;Run20130524_G3-SF-r2_EL2131s_S28;Run20130827_G3-SF-r3_EL2131s_S28;Run20130903_G3-SF-r4_EL2131s_S28;Run20130905_G3-SF-r5_EL2131s_S28,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370005,WGS,302,135178824,SAMN02839641,69251302,ERDC-USACE,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX584907,Illumina MiSeq,Run20130827_G3-SF-r3_EL2132s_S29,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_4_EL2132s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130523_G3-SF-r1_EL2132s_S29;Run20130524_G3-SF-r2_EL2132s_S29;Run20130827_G3-SF-r3_EL2132s_S29;Run20130903_G3-SF-r4_EL2132s_S29;Run20130905_G3-SF-r5_EL2132s_S29,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370006,WGS,302,156767596,SAMN02839643,83123177,ERDC-USACE,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX584908,Illumina MiSeq,Run20130827_G3-SF-r3_EL2133s_S30,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,CA2_5_EL2133s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Dr. Andrew Beckerman\, University of Sheffield\, UK",CA2,parthenogenetic female,Run20130523_G3-SF-r1_EL2133s_S30;Run20130524_G3-SF-r2_EL2133s_S30;Run20130827_G3-SF-r3_EL2133s_S30;Run20130903_G3-SF-r4_EL2133s_S30;Run20130905_G3-SF-r5_EL2133s_S30,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370007,WGS,302,158943506,SAMN02839629,92546365,ERDC-USACE,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX584909,Illumina MiSeq,Run20130827_G3-SF-r3_EL2134s_S31,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,BEL_1_EL2134s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"EPBI\, Belgium",BEL,parthenogenetic female,Run20130523_G3-SF-r1_EL2134s_S31;Run20130524_G3-SF-r2_EL2134s_S31;Run20130827_G3-SF-r3_EL2134s_S31;Run20130903_G3-SF-r4_EL2134s_S31;Run20130905_G3-SF-r5_EL2134s_S31,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370008,WGS,302,131953766,SAMN02839631,69836139,ERDC-USACE,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX584910,Illumina MiSeq,Run20130827_G3-SF-r3_EL2135s_S32,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,BEL_9_EL2135s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"EPBI\, Belgium",BEL,parthenogenetic female,Run20130523_G3-SF-r1_EL2135s_S32;Run20130524_G3-SF-r2_EL2135s_S32;Run20130827_G3-SF-r3_EL2135s_S32;Run20130903_G3-SF-r4_EL2135s_S32;Run20130905_G3-SF-r5_EL2135s_S32,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370009,WGS,302,114070232,SAMN02839633,60492899,ERDC-USACE,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX584911,Illumina MiSeq,Run20130827_G3-SF-r3_EL2136s_S33,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,BEL_13_EL2136s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"EPBI\, Belgium",BEL,parthenogenetic female,Run20130523_G3-SF-r1_EL2136s_S33;Run20130524_G3-SF-r2_EL2136s_S33;Run20130827_G3-SF-r3_EL2136s_S33;Run20130903_G3-SF-r4_EL2136s_S33;Run20130905_G3-SF-r5_EL2136s_S33,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370010,WGS,302,125009578,SAMN02839623,67189426,ERDC-USACE,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX584912,Illumina MiSeq,Run20130827_G3-SF-r3_EL2137s_S34,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ABS_3_EL2137s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Aquatic Biosystems\, Inc.\, Fort Collins\, CO",ABS,parthenogenetic female,Run20130523_G3-SF-r1_EL2137s_S34;Run20130524_G3-SF-r2_EL2137s_S34;Run20130827_G3-SF-r3_EL2137s_S34;Run20130903_G3-SF-r4_EL2137s_S34;Run20130905_G3-SF-r5_EL2137s_S34,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370011,WGS,302,144360530,SAMN02839625,82013009,ERDC-USACE,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX584913,Illumina MiSeq,Run20130827_G3-SF-r3_EL2138s_S35,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ABS_7_EL2138s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Aquatic Biosystems\, Inc.\, Fort Collins\, CO",ABS,parthenogenetic female,Run20130523_G3-SF-r1_EL2138s_S35;Run20130524_G3-SF-r2_EL2138s_S35;Run20130827_G3-SF-r3_EL2138s_S35;Run20130903_G3-SF-r4_EL2138s_S35;Run20130905_G3-SF-r5_EL2138s_S35,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
PRJNA247438,SRR1370012,WGS,302,112847434,SAMN02839627,58668457,ERDC-USACE,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX584914,Illumina MiSeq,Run20130827_G3-SF-r3_EL2139s_S36,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2015-06-17T00:00:00Z,ABS_14_EL2139s,SRP041981,Model organism or animal,whole animal,,,,,,,female,adult,"Aquatic Biosystems\, Inc.\, Fort Collins\, CO",ABS,parthenogenetic female,Run20130523_G3-SF-r1_EL2139s_S36;Run20130524_G3-SF-r2_EL2139s_S36;Run20130827_G3-SF-r3_EL2139s_S36;Run20130903_G3-SF-r4_EL2139s_S36;Run20130905_G3-SF-r5_EL2139s_S36,,,,,,,,,,,,,,,,,,,,character0,,,NA,NA,367
